ID,comments
레아오,bslbsl [삭제된 댓글입니다.]
bslbsl,레아오 동네 1-2천따리 회관에서 공연만 하면 롱런인 줄 아냐 ㅋㅋㅋ
레아오,bslbsl 콘서트는 최소한 자기팬들을 지키기 위해 하는거고 대중가수가 앨범이나 노래로서 대중에게 영향력을 못미치는데 이게 롱런임? ㅋㅋㅋ
bslbsl,레아오 ㅋㅋㅋㅋ 14년 이후 멈춘 가수 콘서트에 오는 20대 커플들이 팬이다? 에휴 그만하자
레아오,bslbsl 콘서트 예매치열하고 예능으로 팬된경우도 당연히 있을건데 ㅋㅋ 팬이 아니면 그 가기 힘든 콘서트를 관심없는 사람이누가 가냐 대체 ㅋㅋㅋㅋ
멍청이바로너,공정한나라당 예능으론 롱런했지
서머스비러버,공정한나라당 롱런? ㅋㅋㅋㅋㅋ 씨발 국밥먹고 유투브 마녀사냥 나오먄 가수로 롱런한거 되는거냐
귀로천,원피스매니아 가수로써는 김나박이 비빌만 한데 김나박이도 보컬로써 묶인거임 ㅋㅋ
서머스비러버,원피스매니아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아씨발 존나웃기네펨코자칭 성빠들한테 히트곡 5개 대달라고하면 나무위키부터 키더랔ㅋㅋ
Fkdkd,원피스매니아 가수로도 김범수 제외 나박이가 더 높은데 ㅋㅋ
전승우승가능,원피스매니아 ㅋㅋ 발라더 goat 제정신임?작년 앨범 타이틀곡 멜론차트61위하고 차트아웃한 앨범 가수 누굴까?이문세가 노래 지금 내도 그거보다는 높음
샤이릴리,성시경이냐 장범준이냐 나뉠순 있어도 무슨 성시경이 장범준에 비해 저 아래급 가수인양 말하는 애들이 있다는게 신기하네 ㅋㅋ
courteou,이담 오웬 >>> 앙리 라울 반니 레반돕모드리치 >>> 사비 이니에스타씹인정?? ㅋㅋㅋㅋㅋ
자시안,이담 인혜형 이제 모들이랑 겸상못하겠네
Fkdkd,히트곡도 당대 대상도 고점도 평가도 장범준인데 왤캐 감성도르가 많냐 가창력은 성시경이 위지 다른건 장범준이고
곧발롱위너비닐신,시루몬 이후에 평가가 어떻게 될지는 모르겠는데 일단 18년인가 뽑은 한국 100대 명반에는 없음
시루몬,곧발롱위너비닐신 F(x)도 90위인가있던걸로봐선 후대 아이돌들 앨범도재평가 많이할걸
곧발롱위너비닐신,시루몬 솔직히 fx 노래 airplane 말고 몰라서 평가를 못하겠는데fx는 시간이 지나서 그런 것보다 평단쪽 평가는 항상 좋긴 했음
Fkdkd,시루몬 10년대는 명반리스트 뜨면 무조건 상위권이고 올타임도 잘하면 들듯
쿠루루쿠루루쿠,시루몬 fx는 당시에도 평단에서 평가 개좋아서 재평가랄 게 없음
미스즈,근데 진심 장범준보다 규현이 노래 더 잘부르는거 같은데. 성시경은 더 넘사지
버물리버풀,가수가 뭔지부터 정의를 해야 이야기가 되지 ㅋㅋ 단순히 노래부르는 사람이라고 생각하면 성시경이 쳐바르고 가수를 아티스트의 영역으로 생각하면 장범준이 쳐바르고. 장범준은 성시경 수준으로 노래를 부를 수 없는데 성시경은 장범준 수준의 노래를 만들어낼 수 없음. 가진 장점과 툴이 명백하게 갈림
클라우드22,"버물리버풀 가수는 원래부터 노래로 평가 받았음.가창력도르하면 퍼포먼스 가수들, 래퍼들 다 죽어야하는데 ㅋㅋ 원래 가수는 노래로 평가받고, 가창력은 그냥 재미로 별개로 보는거지."
귀로천,클라우드22 가수 앨범으로 평가받았음. 괜히 유재하 김광석이 탑티어인게 아니다
곧발롱위너비닐신,"버물리버풀 가수는 앨범, 보컬은 가창력이지"
전승우승가능,STAYC수민 가요계생활도 ㅋㅋ 사실 예능생활이 긴거아닌가
천하제일인,시발 무슨 음악성 평가하는데 차트 성적을 들고오고있냐 그럼 드레이크가 제이지 나스 에미넴 칸예 비기 다 줘패고 역대 힙합 고트임?
시루몬,천하제일인 성적거르고 작업물 음악성으로 들고와봐도…
천하제일인,장필립 누가 위라는게 아니고 저기 윗댓글들 누가 히트곡 썼니 콘서트가 매진이니 하면서 그걸로만 평가하잖음
bslbsl,장필립 전부는 아님 너의 모든 순간 너는 나의 봄이다 작곡함
로제박은빈카리나,천하제일인 음악성으로 붙으면 뭐 달라지나 ㅋㅋ오히려 더 차이 많이 날거 같은데
클라우드22,"천하제일인 음악성이면 그냥 전통적 발라더인 성시경은 당연히 더 못비비는데 ㅋㅋㅋ  그나마 대중성이랑 지금 무슨 음색도르, 딩고도르 까지 해서비비고 있는건데 ㅋㅋ   지금 성시경의 상대는 거의 전곡 싱송라이자 2010년대 음원 최강자 중 하나인 장범준임 ㅋㅋ"
클라우드22,천하제일인 대중가수는 차트성적도 봐야지.  차트성적만 보는게 아니라.  대중가수 비교자너
천하제일인,클라우드22 그럼 bts가 한국 뮤지션 고트임?
클라우드22,천하제일인 글 읽을 줄 모르냐?  차트성적만 보는게 아니라 차트성적도 봐야한다고 친절히 써줬구만
천하제일인,클라우드22 대체 뮤지션 평가하는데 누가 차트성적을 보는데 ㅋㅋㅋㅋㅋ검정치마는 이번 앨범 차트인도 못했는데 평가 개쓰레기겠네 ㅋㅋㅋ
클라우드22,"천하제일인 흥분하지말고 ㅋㅋ음악의 예술성을 평가하면 너 말도 맞는데, 쟤네는 순수 예술이 아니라 대중 예술하는 애들이자너.대중가수는 당연히 차트 성적을 보지.  지금 원탑 논쟁이 대중가수로서 성과 말하는거지.  단순 음악성 논하는게 아님.그리고 성시경을 누가 예술하는 가수로 보냐;; 그냥 말그대로 대중음악 전통 발라더인데.  차라리 장범준은 싱송라고"
천하제일인,클라우드22 돈벌려고 하는 음악도 충분히 예술의 경지에 들어갈 수 있음 다만 그 수준이 안되는 것 뿐임영화로 치면 b급 오락영화도 잘만들면 예술성으로 평가 받을 수 있는거임
클라우드22,천하제일인 그건 가능함.  상업가수간에는 목적이 같았기 때문에 차트도 본다는거임.이적 vs 백두산 뭐 이런 느낌으로 음악성 비교면 차트성적 의미 없음
천하제일인,클라우드22 차트 성적은 막말로 틱톡 선택 한번 받으면 빌보드1위도 먹는 거라 의미없다고 생각함영화로 치면 오락영화라도 서로 비교하면 누가 더 연출이 좋네 스토리가 좋네로 비교하지 관객이 몇명이냐로 비교하지는 않잖음?그냥 성시경보다 장범준이 음악적으로 영향을 많이 끼쳤으니 뮤지션으로서 더 높다 이렇게 비교하는게 맞다고 생각하는거임
멀린호,천하제일인 보통 가수로써 음악성 평가할땐 앨범들고오지않아요?
천하제일인,멀린호 앨범 수준 = 대중적 흥행으로 이어지지 않음당장 현역 뮤지션 goat라인에 끼는 칸예는 5집이후로 상업적으로 히트치지 않음
Fkdkd,천하제일인 칸예 5집 이후로도 히트 싱글이 적어서 그렇지 앨범 판매량 자체는 높았음 근데 성시경 장범준은 음악성도 히트곡도 수상실적도 장범준이 위인데 계속 한쪽이 감성도르로 다른거 끌고 오는거
천하제일인,Fkdkd 드레이크 에미넴에 비하면 스트리밍 시대에 스트리밍 성적 박은건 맞지 근데 보통 아티스트로서 줄세우면 칸예는 고트로 뽑힘 그리고 난 성시경vs장범준 누가 이긴다고 하는게 아니라 저런 뮤지션 비교할 때 차트성적+히트곡 개수로만 비교하는게 답답해서 그럼
지프는지프,근데 가창력으로 물어볼거 였으면애초에 엠팍에 질문글을 올리지도 않았을듯 ㅋㅋ누가 전체적인 체급이 높냐 물어본거 아님?
키코코스타디노브,[삭제된 댓글입니다.]
시루몬,"난 이런 연예인 vs붙일거면 보컬도르 이런건 무의미하고 작업물의 성적, 작업물에대한 후대평가 이게젤중요하다봄, 비교할게아님"
멈게는싯가,장범준이지 억울한시경이형은 앨범내서 증명할것.제발 부업좀 ㅠ
곧발롱위너비닐신,멈게는싯가 작년에 냈대요
갤럭시,멈게는싯가 냈는데 반응없는걸...?
에펨트리,멈게는싯가 작년에 정규앨범 냈는데 ㅋㅋㅋ
마크로니아,둘 다 콘서트 열어서 관객 누가 더 동원할 수 있냐 하면 ㅈㄴ 재밌을텐데
Fda,웜뱃 여초도 막상 막하일거같은데
갤럭시,Fda ㄴㄴ 여자들은 장범준보단 성시경임 잔잔하게 듣기 좋잖아
지프는지프,Fda 여초는 성시경이 압살하긴함..돈을 쓰고 싶은 가수는 성시경이고장범준은 그냥 음원으로 듣고싶다함
상호돈신,장범준> 버즈 sg워너비>>>성시경 이느낌 아님? 성시경 장범준은 비교하기 힘든데가창력이야 성시경이 제일 좋지만
귀로천,상호돈신 걍 싱어송라이터로 증명한거부터 넘사야. 실제 성적슨이면 sg워너비가 압살이겧지만
8도,상호돈신 근데 버즈랑 sg워너비 같이 묶일인기는 아니엇음
웬벤야마,Vousme 라스트 크리스마스가 머리이어케리 위상티어 ㅈㄴ올려줬음
귀로천,웬벤야마 그전부터 머라이어캐리는 위상 탑이였어..
Vousme,STAYC수민 저 논리면 이게 맞냐 물어본거지 ㅋㅋ 내가 언제 원툴 가수라했지 ..?
m-flo,Vousme 실제로 last christmas면 어지간한 가수는 패지.
웬벤야마,롱런한 화요비 vs 아이유여자발라더즁에 롱런한애 누구있지
86년생김모쏠,웬벤야마 태연
Vousme,웬벤야마 린
지프는지프,웬벤야마 백지영
86년생김모쏠,지프는지프 이건 쎄다
수선생님,웬벤야마 백지영
웬벤야마,"수선생님 오 딱이네아이유 vs 린, 백지영 느낌은듯"
웰시코르키,웬벤야마 린 백지영은 이수영부터 넘고오셈
Fda,웬벤야마 다비치?
8도,웬벤야마 거미
에메르송,웬벤야마 윤하?
충훈부,웬벤야마 아이유는 원탑이고 그아래 이수영 백지영 장나라 보아 훨씬 전으로가면 이미자 선생님 개레전드 고대굇수레벨임
m-flo,"장범준하면 메가히트곡들이 떠오르는데, 성시경은 '그대에게', '잘자요', '국밥'이 떠오름"
미스즈,그냥 범준이는 폴킴하고 비교해야지. 성시경은 너무 갔네
미뇨이,미스즈 폴킴은 뭔데 자꾸 나오냐 ㅋㅋㅋ
공정한나라당,서머스비러버 메인스트림이고 뭐고 무슨 장범준이 내 원수도 아니고 누가 왜 부정하고 싶다는거임 님은 위에 댓글에서부터 분노가 느껴지는데 혹시 성시경한테 맞은적있음?
서머스비러버,공정한나라당 ㅋㅋㅋㅋㅋㅋㅋ 또 시작이네 맞은적있냐 왜 화났냐병신새끼마냥 물타기하는거 안지겹냐
공정한나라당,서머스비러버 물타기가 아니고 이 새벽에 그렇게 급발진하는게 정상은 아니지
안토니맘,ㅋㅋ 이거 몇시간전에 올라온거랑 여론이 틀리네 신기하다 ㅋㅋㅋ
멍청이바로너,안토니맘 아까도 댓글 뒤로갈수록 달라졌음
미스즈,안토니맘 그냥 여론이 앞댓글 빨리 달기순임 ㅋㅋ
로악귀주거주거,난 당연히 성시경인줄알았는데 의외로 장범준픽이 더 많구나
전승우승가능,로악귀주거주거 의외라는 생각이 더 신기한게작년에 낸 앨범 음원차트 최고기록이 61위 롱런가수 성시경이 장범준에게 비빌수있다는게 더 의외아님? 성시경 전성기때도 대상한번 못받았는데
로악귀주거주거,전승우승가능 히트곡이 성시경이더많다고생각해서 벛꽃이랑 처음에사랑이란게말고 뭐 더 있나..? 내가 장범준에 관심없기도하고
전승우승가능,로악귀주거주거 여수밤바다 이거 뛰어넘는곡도 없는 성시경을양산형 히트곡이랑 진짜 영향력높은 여수밤바다 벚꽃엔딩을 동급이라 생각하심?
웬벤야마,아이유 vs 린or 백지영 이런 느낌 아니냐
킹갓제너럴아자르,웬벤야마 이건 아이유 아님?
곧발롱위너비닐신,웬벤야마 아 ㅋㅋ
상호돈신,킹갓제너럴아자르 아이유가 훨씬 위지
곧발롱위너비닐신,웬벤야마 아이유 닥승
수선생님,웬벤야마 근데 아이유는 가창력까지 좋아서 ㅋㅋ
서머스비러버,웬벤야마 백지영 굴욕이지딱 린 거미정도라고 봄
김해코스트코,"웬벤야마 아이유는 걍 체급 자체가 너무커서 딱히 여기갖다대기힘듬팬덤, 대중성, 티켓파워,히트곡 뭐 이것저것 다 제일세서"
웬벤야마,김해코스트코 나도 장을 아이유에 붙이는ㄱ 맞나 생각이 들었는데 딱히 여자가수중엔 생각나는애가 없어서 ㅋㅋ아이유 vs 이선희러 뷸타던게 생각나네
명왕성,웬벤야마 아이유는 그냥 남여 통틀어 goat 급으로 가는중이라누구랑 비교해도 벨붕임
서머스비러버,장범준 하면 떠오르는거 - 벚꽃엔딩 처음엔 사랑이란게 노래방에서성시경 하면 떠오르는거 - 이윽고 마녀사냥 연예계 주당
키코코스타디노브,[삭제된 댓글입니다.]
맹모띠,키코코스타디노브 한국에서는 아이유 아닐까세계적으로 가면 제니가 넘사벽일거고
머리어깨무릎발,키코코스타디노브 아재들뿐인데 그런 어려운 질문을
곧발롱위너비닐신,키코코스타디노브 아이유지
m-flo,"가창력만으로 평가할거면 존 레논, 폴 메카트니 보다 잘 부르는 가수는 수도 없이 많음."
곧발롱위너비닐신,m-flo 당장 하현우 압승이지 ㅋㅋ
임나우,곧발롱위너비닐신 하현우는 작사 작곡도 잘함. 장르가 비주류라 그렇지
매그넘슬라이더,오 댓글 ㅈㄴ많다
0나니,근데 장범준은 벚꽃이랑 여수 그 앨범 하나가 존나 역대급 대박친거지 그거 이후로 히트친건 샴푸밖엔 없는데.벚꽃 담에 낸 앨범은 걍 벚꽃앨범 후속빨 오지게 받은거고.성시경 압살한다 하기엔 너무 앨범 하나 몰빵수준임. 그냥 그 앨범 자체가 역대급 명반인거지 그거하나로 장범준이 성시경 압살이면 텔미 쏘핫 노바디 원걸은 뭐 대한민국 역대급 가수인가?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
adowae,0나니 가수평가할때 임팩트가 누적보다 더 중요하지 않나?
전승우승가능,0나니 와.. 그래서 작년앨범내서 차트 최고성적 61위인 성시경을 더 높게 생각하시는거? 대단..장범준은 그 이후에도 꾸준히 1위곡 냈는데당장 작년에도 잠이오질않네요로 1위한거아님?
Fkdkd,0나니 원더걸스가 텔미 쏘핫 노바디 삼연타로 유명한데 뭔 개소리냐 이놈은
0나니,Fkdkd 아 그래서 시대에 남을 가수?풉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0나니,Fkdkd ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ찐으로 시대에 남을 가수로 평가받는 다른 가수 팬들한테 한번 그소리해봐 뭔소리듣나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Fkdkd,0나니 너가 글 써봐 원더걸스가 그 시절 풍미한 가수가 맞는지 아니라는게 이상한건게 넌 그냥 발라드 차력쇼충이라 그런거아님? ㅋㅋ
0나니,Fkdkd 난 개욕쳐먹을것 같으니까 본인이 직접하세요~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
전승우승가능,로쏘 대신 대상하나 없규 ㅋㅋㅋ
갤럭시,냉정한사나이 유튜브 잘나가면 뭐해 올리질 않는데 1년전에 “노래”부른게 마지막이잖아 ㅋㅋ 반면 그 가수는 일주일에 세네개씩 요리만 올림
냉정한사나이,갤럭시 뭐 본인 스타일이긴한데 ㅋㅋ 그런 엔터쪽으로 미디어에 노출시켜서 인기몰이하는것도 능력이니까 성시경은 그런면에서 방송짬밥이 있는데 장범준보다 더 뛰어나겠죠
씹돼지새끼,와 이거 비교 누가 생각한걸까어그로 대박인데 ㅋㅋ
미뇨이,씹돼지새끼 댓글 이렇게 많은거 첨봄 ㅋㅋ
건슬링어,벤치신세 나도 성시경 장범준 둘다 내스타일 아닌데 성시경이 더 나음 장범준은 노래가 좀.. 심심하다 해야하나..
Fda,벤치신세 호불호는 누구든 갈리고호가많으니 성적이 좋겟죠
STAYC수민,벤치신세 안찾아봐도 길가면 들리는게 장범준 노래고이제는 찾아봐야지만 들을수있는게 성시경 노래지
hehehe0,"벤치신세 나도 좀 놀랐음 장범준픽 ㅈㄴ 많은게 뭔가 장범준은 모두의 2,3등 느낌이 강한데 성시경파는 많은 느낌이라"
플저,킹갓제너럴아자르 내 가슴이 버즈
키코코스타디노브,[삭제된 댓글입니다.]
자시안,키코코스타디노브 당대 인기는 세븐
에메르송,키코코스타디노브 휠리스는 못이김;
곧발롱위너비닐신,에메르송 ㅋㅋㅋㅋㅋ
오펜하이머무새,키코코스타디노브 세븐vs비 양분했던ㅈ시절이 있었는데
웬벤야마,맥도날드 vs 인앤아웃 느낌
서머스비러버,"근데 버즈랑 성시경 비교하면 닥 버즈아님...?근데 버즈랑 장범준 비교하면 닥 버즈는 절대 안되잖어당장 2010년대 1위곡이 벚꽃엔딩인데, 성시경은 한해라도 원탑이였던적이있음??진지하게 성빠들 이야기가 듣고싶네"
연봉1억,성시경이랑 장범준은 알까 이렇게 토론하고 싸우고있다는걸
XTC-4,뭔 장범준이여; 장범준도 버스커버스커로 낸 음악들빼고는 개인음반은 거의 묻혔는데;성시경 8집 한번 묻혔나고 난리를 치네 애초에 정규8집 낸 가수랑 사이즈가 비교가되냐;
대구은행,XTC-4 [삭제된 댓글입니다.]
XTC-4,대구은행 실버판테온 진심 첨들음 뭔데이게 장난치냐
8도,XTC-4 그때 화제성 높았음.
요즘너무행복,XTC-4 장난치는곡맞음 장난으로 냈는데 차트인 했고 저 사람 말은 장난으로 낸 곡 조차도 못이긴다는 뜻
XTC-4,요즘너무행복 그런 곡으로 차트인했다고 성시경 내려치는거 개에바지 장범준은 내기준 버스커버스커 이후로는 그저그런 가수라고밖에 생각 안듬 버스커버스커 고점은 성시경보다 훨 높긴했지만 전체로따지면 성시경 음악한 기간이 얼만데 고점도르만 밀어붙이네;
멍청이바로너,롱런가수 = 작년 정규앨범 61위
서머스비러버,멍청이바로너 성빠들 논리면 izi도 씹롱런 조용필급 가수임 ㅋㅋㅋㅋㅋㅋ
갤럭시,멍청이바로너 롱런 가수라기보다는 롱런 연예인이지... 노래부르는 횟수보다 밥먹는게 더 많음
자시안,댓글 쭉 넘기다 보면 진짜 몇명은 걍 최선을 다해서 한쪽 비아냥대기 바쁘네 ㅋㅋㅋㅋㅋㅋㅋㅋ기본적으로 둘다 리스펙받을만한 좋은 가수들임
전승우승가능,자시안 둘다 대단한 가수는 맞지만 급은 다르다고봄
자시안,전승우승가능 비아냥 원툴로 댓 도배하고 있는 사람에 대해서 얘기하는거임
미스즈,범준이 형은 조성모하고 비교해도 질꺼같은데. 성시경이 압살이지
요즘너무행복,미스즈 이 댓글로 니가 졌네
미스즈,요즘너무행복 어차피 지든 이기든 내 알빠 아님 ㅋㅋ 어차피 재미로 댓글쓰고 반응보는거라
곧발롱위너비닐신,미스즈 조성모는 앨범 천만장 판 사람인데..
18년도부터롯데,미스즈 조성모를 멀로보길래... 조성모는 인기 탑급이였는데
장도리,한시대를 풍미했던 발라드 가수이자 세계최고의 댄스가수 성시경을 장범준과 비교하다니
맹모띠,장도리 언제 풍미했냐 도대체
장도리,맹모띠 https://youtu.be/AWVxnvEG5jU모다?
STAYC수민,장도리 풍미한건 국밥이고요
장도리,STAYC수민 https://youtu.be/AWVxnvEG5jU
전승우승가능,장도리 한시대를 풍미 = 대상한번 못받음
킹갓제너럴아자르,장도리 ㅋㅋㅋㅋ이제 그만큼 모르는 사람들이 많아진듯
나는웃기다,내가 성시경 15년째 진짜 광팬인데일단 나는 작사작곡다된다는면하나만으로도 장범준이 '압승'이라고생각함.그냥 부르는가수랑 자기가만드는 예술가랑 동일선상에 놓기싫음
갤럭시,나는웃기다 ㅇㅈ
나는웃기다,bslbsl 당연히 알음 . 근데 싱어송라이터라고 하지는않잖아;
나는웃기다,bslbsl 난 7집제일좋아함 제일잘어울려
courteou,어니스트헤밍웨이 가수는 노래를 부르는 직업이지 작곡을 하는 직업이 아닌데 가수로써 능력 평가하는데 작곡능력을 왜 쳐넣냐 ㅋㅋㅋㅋㅋㅋㅋ
어니스트헤밍웨이,courteou 어휴 예 그러세요!
Fkdkd,"courteou 꼴리는거에만 답글 쓰네 김건모 서태지는 음반시장이었던 그해 판매량 1위 찍던 가수, 대상탐 성시경 - 아님 장범준 음원 10년대 1위찍는 가수 대상 탔음"
courteou,Fkdkd [삭제된 댓글입니다.]
건슬링어,courteou ㄹㅇ 가창력 무 이지랄 ㅋㅋㅋㅋㅋㅋㅋ
courteou,Fkdkd [삭제된 댓글입니다.]
Fkdkd,courteou 개소리 마라 김경호 고음 차력쇼로 록하는 사람이 곡도 대부분 받아 쓰고 아직까지 중장년층들한테 락하면 머리긴 사람 이런 이미지 심어서 안좋아하는데 어디 고음차력쇼 코노 발라드충들한테나 고평가받지 뭔 ㅋㅋ
건슬링어,Fkdkd 김경호가 고음 차력쇼래 ㅋㅋㅋㅋ얘는 고음 지르면 다 차력인줄 아는 저음병걸린 앤가김종국도 그럼 가성 차력쇼냐 ㅋㅋㅋ??
Fkdkd,건슬링어 그럼 뭐임 ? ㅋㅋㅋ
건슬링어,Fkdkd 니 말은 그럼 락하는애들은 다 차력쇼 원툴이라는거네? ㅋㅋㅋㅋㅋ 김경호보고 차력쇼 이지랄 ㅋㅋㅋ 저음병걸려도 단단히 걸렸네
Fkdkd,건슬링어 뭔 소리냐 그건 또 ㅋㅋ 부활 yb 국카스텐 검정치마 자우림 얘네는 곡을 대부분 직접 써서 부르는 애들이잖아 김경호 작사작곡 비율이나 보고 와라
건슬링어,Fkdkd 가수 가창력얘기하는데 작사작곡까지 해야함?니가 고음차력쇼 원툴이라며 뭔 작사작곡이야 가수가 일단 노래부터 잘하면 되지부활도 보컬은 히트곡들은 보컬멤버가 작사작곡 안하는데? 부활은 왜 껴넣는거? 다른애들은 일단 모르겠고
Fkdkd,건슬링어 하 음악이= 보컬이 아니야 세상에 노래 잘부르는 사람이 널렸는데 결과물로 증명해야지 이사람아 비틀즈는 노래 잘불러서 전설이 될줄 아냐 칸예는 랩을 잘해서 아이콘이냐 서태지가 노래 잘불러서 레전드 찍었냐? 답답하다 결론은 김경호는 보컬 위주가수고 그렇게 되면 김종국이랑 비교 했을때 질수밖에 없다 ㅇㅇ? 본인이 곡을 썻으면 상업적으로 김종국한테 밀려도 비빌수 있었겠지 근데 그게 아니잖아
건슬링어,Fkdkd 아니 애초에 한국같은 락불모지에서 락하던 애랑 대중가수랑 차트성적으로 비교하는게 존나 답답하네 ㅋㅋㅋㅋ니 비교법이 싸이 방탄이 한국 최고의 가수라는거랑 뭐가 다르냐?니 말대로 음악 = 보컬이 아니면 음악 = 차트성적이냐?
Fkdkd,건슬링어 누가 끌고 오시래요? 어이가 없네 ㅅㅂㅋㅋ
건슬링어,Fkdkd 댄스가수랑 락가수랑 차트성적으로 비교하는게 어이가업ㄱ는건 나구요 ㅅㅂ ㅋㅋ애초에 김경호보고 차력쇼 들먹거리시는 분하고 뭔 얘기를 하는지 모르겠네
건슬링어,"Fkdkd 갑자기 너랑은 김경호 얘기부터 시작했는데 성시경이 왜 나와가수, 아티스트로서 장범준이 당연히 위인데 가창력은 성시경 승인건 당연한거고"
Fkdkd,건슬링어 애초에 저놈이 먼저 끌고와서 그런건데 뭐냐 난 애초에 그 둘은 관심도 없었어
Fkdkd,건슬링어 부활은 애초에 김태원 주축이잖아 내가 말하고 싶은건 록하는 애들은 음악을 직접 쓴다는거야 보컬만 쓴다는게 아니라 걔네는 밴드니까 그런거고 검정치마같이 솔로로 하는 애들은 직접 쓰는것처럼 ㅇㅇ..
내장지방,Fkdkd 김경호 작사 작곡은 못해도 앨범제작 지휘는 자기가 다 함괜히 사람들이 락커라 해주는 거 아님
Fkdkd,내장지방 ㅇㅈ
레아오,courteou 님이 말하는건 보컬리스트고 가수는 결국 음반을 잘만들어야지 가창력이 전부는 아님
courteou,레아오 작곡 못하는 가수는 가수도 아님?? 뭔 병신같은 소리야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
레아오,courteou 자기 음반 제대로 못만들면 가수로서 높은 평가 못받는거 맞음 괜히 싱어송라이터가 보컬리스트 보다 높이 평가 받는게 아님
머리어깨무릎발,어니스트헤밍웨이 가창력 개취는 양심이 없으십니까
어니스트헤밍웨이,건슬링어 누가 승이래? 난독까지 있네 가창력 무승부 개인취향의 영역이라고 해놨는데
건슬링어,어니스트헤밍웨이 그래 무승부도 존나 이해안되네 ㅋㅋㅋㅋㅋㅋㅋ 존나 편향적이네 ㅋㅋㅋㅋ
어니스트헤밍웨이,"어니스트헤밍웨이 블라튀 역겹네 애들 ㅋㅋㅋ아이유, 장범준,이런 류의 작곡, 가창, 성적 다 되는 가수랑성시경을 비교군으로 두는 것부터가 틀냄새 존나 남ㅋㅋㅋㅋ"
건슬링어,둘 다 별로야 들으라고 해도 안들음
갤럭시,하입쿠키 방송 안하고 가만히 있었으면 언급도 안됨 ㅋㅋ
갤럭시,하입쿠키 “가수”가 방송하고 먹방하느라 앨범텀 10년인게 자랑이십니다~ 방송 안하고 노래만 냈으면 묻히는거 이악물고 부정중
하입쿠키,갤럭시 그게 그래서 가수 이미지에 도움이 되는 거냐고 ㅋㅋㅋ 누가 잘했대? 핀트를 전혀 못잡네 병신이
갤럭시,갤럭시 역시나 블라엔딩... 반박을 해주지
LV1고양이,댓글 읽어보니 납득 가는 내용도 많지만 난 개인적으로 처음부터 계속 성시경이라고 생각함.....그렇다고 장범준이 못하다는 게 아님 장범준도 빅히트 친 가수맞음 둘 다 고유의 음색이 있어서 누가 낫다 비교 하는 것 자체가 어불성설인 점도 있다고 봄 방금 든 생각인데 성시경은 아직 아날로그 감성이 남아있던 00년대에 활발히 활동했던 가수이고 장범준은 본격적인 스마트폰과 동시에 디지털시대로 급속히 바뀌어가던 10년대 초반부터 활동을 했던 가수잖아? 난 아날로그적인 느낌을 더 좋아하는 편이라 성시경에 손을 들어주고 싶음
mag1xx,LV1고양이 먼소리여...  발라드 곡진행 비슷한거 부르는 보컬이랑 창작물 내놓는 싱어송라이터를 아날로그적인 느낌이 없다고 내려치네ㅋㅋㅋㅋ 오히려 후자가 아날로그적인데
LV1고양이,"mag1xx 내 설명이 조금 부족했는데, 아날로그적인 것과 디지털적인 게 노래 스타일의 차이라기보단 당시 시대의 느낌을 얼마만큼 담아냈나 그 말이 하고 싶었음. 누가 낫고 누가 못나서 후려치는 게 절대 아님 그냥 그 시절의 느낌이 취향차이 인 거 같음"
빗살무늬,장르가 달라서 무의미하다
클라우드22,로쏘 원탑이랑 비교해서 인기 없었다고.  말 되게 이해 못하네.브루노 마스도 현대카드에서 울림이 부족하다고 했는데 비교대상이 비틀즈였잖아.그런 원탑 논쟁중이구만
클라우드22,로쏘 아니 문맥을 알려줬는데 말귀를 못알아듣지?현대카드 : 브루노마스 울림 없다대중들 : 미쳤냐?  현카 따위가?현대카드 : 비틀즈 폴매카트니 온다대중들 : 아.. 이 유명한 밈도 모름?
질문몬스터,클라우드22 로쏘 저 사람이 지금 말을 알아먹었는데도 고집을 부리네말장난 수준임
미뇨이,클라우드22 장르가 다르고 시대가 다른데 단순 비교할 수가 없지
클라우드22,미뇨이 가수 업적이나 당대 인기같은건 비교 가능한데 그런걸로 고트 논쟁하는거고
8도,클라우드22 박효신이 조성모 김종국 사이에서 원탑먹은적은 없음. 야생화가 메가히트쳣고
로쏘,클라우드22 히트곡모음 킬링보이스 조회수 3681만조회수 찍는 가수한테 인기없었다고 하는거 자체가... 알겠습니다
질문몬스터,"로쏘 그 표현이 님이 말하는 그 뜻이 아니란 것 정도는길가던 중학생도 알거고,심지어 님도 알고있을텐데말꼬리 잡아 물어뜯고있다니.. 쯧"
